HTL1_u_h,HTL1_Ntr,HTL2_u_h,EML_u_h,EML_u_e,EML_recom,ETL2_u_e,ETL1_u_e,ETL1_Ntr
1.047E-07,2.344E+14,1.778E-07,6.607E-09,1.585E-07,8.528E-14,6.310E-05,3.162E-07,1.778E+14
9.120E-06,4.074E+15,2.570E-06,9.120E-09,3.020E-06,1.565E-12,3.802E-05,2.951E-08,2.042E+14
2.512E-08,1.202E+17,1.202E-05,4.898E-06,9.333E-06,7.351E-12,6.310E-06,1.862E-07,2.754E+17
2.089E-08,9.550E+17,1.148E-07,1.318E-08,1.349E-06,7.036E-13,5.370E-08,6.607E-04,2.138E+14
2.399E-04,1.549E+17,8.710E-04,3.802E-06,6.918E-09,1.967E-12,1.318E-05,4.266E-04,2.818E+15
5.129E-04,1.514E+17,2.951E-08,1.950E-10,1.479E-07,7.650E-14,1.738E-06,1.288E-05,6.607E+14
2.630E-08,2.399E+15,1.318E-05,3.981E-08,8.128E-09,2.476E-14,5.495E-08,4.365E-08,5.012E+14
6.761E-07,4.266E+14,5.623E-07,5.495E-07,8.318E-07,7.135E-13,1.413E-05,1.820E-07,7.244E+15
5.888E-04,2.188E+16,5.012E-04,1.585E-08,1.288E-06,6.736E-13,6.918E-04,4.571E-05,1.148E+14
3.020E-05,4.467E+17,1.862E-08,4.786E-08,3.311E-07,1.958E-13,3.162E-05,1.738E-08,1.000E+16
6.310E-08,3.020E+14,1.047E-07,3.890E-09,1.096E-10,2.066E-15,7.079E-05,7.943E-05,2.818E+16
8.710E-07,1.148E+14,7.586E-06,1.445E-06,3.311E-09,7.483E-13,6.310E-05,2.951E-07,5.623E+17
1.259E-04,4.169E+16,2.692E-04,6.761E-07,4.365E-07,5.747E-13,1.778E-08,2.089E-05,6.918E+17
5.129E-06,1.778E+15,2.951E-06,1.175E-10,8.128E-10,4.806E-16,7.079E-06,7.762E-04,1.738E+14
7.244E-06,4.571E+16,1.820E-04,2.692E-10,2.291E-09,1.322E-15,2.754E-06,9.120E-08,1.585E+16
7.244E-06,4.571E+16,1.820E-04,2.692E-10,2.291E-09,1.322E-15,2.754E-06,9.120E-08,1.585E+16
2.344E-07,4.169E+16,6.310E-06,1.950E-08,2.455E-08,2.275E-14,1.479E-08,1.259E-06,8.710E+16
1.072E-04,1.660E+17,8.913E-07,3.715E-09,9.550E-08,5.125E-14,2.818E-04,7.079E-07,8.128E+14
9.333E-08,3.890E+17,9.772E-06,4.467E-08,4.266E-06,2.227E-12,1.514E-07,3.236E-04,2.399E+14
5.370E-04,3.890E+14,1.380E-04,1.096E-08,2.344E-08,1.777E-14,3.981E-07,5.129E-06,2.291E+14
1.096E-04,9.120E+17,9.333E-07,2.692E-07,4.169E-06,2.292E-12,1.585E-08,7.079E-08,1.023E+14
7.586E-08,7.943E+15,4.074E-07,1.622E-08,1.905E-06,9.926E-13,3.802E-04,1.585E-08,5.888E+16
4.786E-06,1.738E+16,8.710E-06,2.455E-07,1.445E-06,8.734E-13,1.778E-07,1.349E-08,3.981E+17
1.698E-06,5.623E+16,1.148E-05,1.318E-09,6.026E-10,9.922E-16,3.631E-07,5.370E-05,7.413E+15
8.710E-07,2.291E+15,6.457E-04,7.244E-06,2.138E-08,3.753E-12,3.548E-05,1.259E-04,6.026E+16
6.310E-07,1.585E+14,2.951E-04,4.074E-10,4.677E-10,4.520E-16,7.943E-07,4.467E-04,5.754E+15
8.318E-05,1.096E+14,8.913E-07,1.318E-07,3.090E-10,6.825E-14,1.950E-07,6.310E-07,3.631E+15
1.549E-04,1.622E+15,1.259E-04,4.898E-06,7.943E-09,2.534E-12,1.479E-07,5.370E-07,1.549E+15
1.148E-06,6.457E+15,8.318E-06,7.244E-07,4.365E-07,5.997E-13,3.090E-07,1.413E-05,1.000E+16
1.122E-08,5.623E+14,1.950E-07,1.349E-07,1.047E-06,6.106E-13,6.607E-08,5.754E-08,2.884E+15
8.913E-08,1.122E+16,5.623E-06,3.311E-09,3.311E-06,1.712E-12,1.202E-06,1.096E-07,1.514E+14
1.288E-06,1.047E+15,2.512E-08,4.467E-08,1.479E-07,9.948E-14,1.072E-06,1.023E-06,4.169E+17
2.188E-05,4.571E+14,4.571E-06,4.365E-10,4.786E-10,4.727E-16,2.344E-05,5.495E-05,2.570E+16
1.349E-04,1.259E+16,1.288E-06,2.512E-06,2.512E-10,1.298E-12,5.623E-06,7.762E-08,1.738E+16
5.012E-07,8.128E+16,8.913E-05,1.259E-08,6.761E-08,4.143E-14,8.318E-06,1.479E-06,5.888E+16
1.175E-07,2.138E+17,1.230E-07,1.738E-10,2.818E-07,1.457E-13,3.162E-05,1.047E-05,2.512E+14
4.677E-08,1.862E+16,7.762E-05,2.818E-09,8.128E-07,4.213E-13,5.012E-05,1.950E-07,4.571E+14
1.288E-07,1.288E+17,4.898E-07,4.169E-08,2.570E-09,2.286E-14,4.169E-06,1.259E-07,1.514E+16
1.175E-08,2.089E+14,1.000E-08,3.020E-09,5.495E-09,4.399E-15,4.266E-07,9.772E-06,2.188E+17
8.128E-06,5.129E+17,3.631E-07,1.047E-06,1.445E-07,6.156E-13,5.370E-04,1.862E-08,1.995E+14
1.549E-06,4.677E+17,1.122E-08,8.128E-06,6.166E-06,7.384E-12,1.096E-05,1.148E-08,3.090E+15
7.762E-04,2.692E+14,6.457E-04,1.148E-10,4.898E-08,2.536E-14,1.047E-05,2.630E-04,1.349E+14
3.467E-06,3.631E+17,6.607E-07,3.715E-07,9.550E-10,1.924E-13,1.445E-07,2.089E-04,2.884E+16
7.762E-05,7.244E+17,1.585E-07,1.479E-07,1.096E-10,7.646E-14,1.479E-05,4.571E-07,7.244E+17
2.512E-05,1.862E+14,3.890E-08,7.762E-09,1.096E-08,9.673E-15,1.023E-08,2.042E-06,9.120E+16
3.090E-05,4.365E+16,6.761E-08,8.913E-08,9.120E-09,5.075E-14,5.012E-08,6.026E-04,6.166E+17
1.148E-08,8.128E+15,3.311E-04,2.138E-10,5.129E-10,3.754E-16,6.457E-08,6.761E-05,1.905E+14
3.981E-07,8.128E+14,2.188E-06,1.000E-10,1.585E-08,8.238E-15,1.778E-08,2.291E-04,4.169E+17
3.631E-06,5.888E+14,2.692E-05,1.622E-07,1.288E-07,1.503E-13,2.455E-05,2.884E-07,3.467E+15
3.890E-04,2.884E+17,5.012E-04,2.042E-07,1.259E-10,1.055E-13,2.399E-06,8.128E-07,3.890E+16
3.311E-06,1.622E+16,1.778E-06,8.710E-08,2.138E-08,5.603E-14,1.905E-05,2.951E-05,6.026E+14
5.888E-06,3.020E+14,6.761E-08,2.692E-06,1.905E-06,2.375E-12,4.898E-04,5.012E-05,7.244E+17
1.047E-07,1.622E+15,5.495E-04,1.479E-06,2.291E-08,7.759E-13,1.175E-04,2.344E-05,1.905E+16
8.318E-04,2.138E+16,2.512E-07,3.311E-08,1.047E-09,1.765E-14,2.042E-08,2.818E-07,1.549E+17
2.951E-05,6.918E+17,3.548E-08,6.607E-10,6.310E-06,3.260E-12,8.318E-04,5.248E-04,1.047E+16
1.175E-04,3.090E+17,3.890E-07,7.413E-06,1.585E-07,3.911E-12,7.586E-04,3.236E-06,1.072E+16
8.128E-05,5.888E+15,1.122E-06,6.026E-09,1.862E-08,1.273E-14,6.166E-08,2.399E-04,3.981E+17
8.511E-07,2.188E+16,1.660E-05,9.772E-08,5.888E-06,3.092E-12,8.511E-06,3.388E-07,2.344E+15
2.291E-05,9.333E+14,1.122E-05,3.388E-06,7.586E-09,1.754E-12,8.128E-05,6.607E-04,5.248E+14
4.677E-07,6.918E+17,4.786E-07,1.820E-06,1.318E-07,1.008E-12,2.042E-06,1.622E-05,1.479E+15
4.677E-06,1.148E+16,2.630E-05,1.148E-07,4.365E-10,5.953E-14,1.660E-07,5.754E-07,2.089E+17
1.514E-08,6.026E+16,4.266E-07,3.890E-08,3.311E-08,3.720E-14,2.512E-04,8.318E-05,7.413E+17
1.479E-06,7.762E+17,3.020E-05,2.042E-10,3.236E-08,1.682E-14,5.370E-08,9.772E-08,6.026E+14
6.607E-04,3.162E+16,9.550E-08,8.128E-10,3.020E-06,1.560E-12,1.318E-04,3.631E-07,7.079E+14
7.762E-06,1.738E+14,1.778E-07,7.079E-06,3.548E-09,3.659E-12,4.074E-08,1.380E-07,5.129E+17
7.244E-04,7.586E+14,1.230E-07,1.585E-08,5.754E-08,3.791E-14,6.457E-05,2.042E-06,9.550E+15
3.467E-06,2.951E+14,4.677E-05,2.630E-10,1.820E-09,1.076E-15,4.365E-06,1.622E-08,9.772E+16
1.175E-07,6.310E+16,1.122E-05,6.310E-06,2.512E-06,4.557E-12,3.388E-06,1.349E-08,7.244E+15
2.692E-05,1.230E+15,2.042E-07,3.388E-08,1.622E-07,1.013E-13,1.660E-06,1.000E-08,2.951E+15
2.089E-08,2.951E+17,1.122E-04,1.000E-06,2.042E-09,5.176E-13,4.786E-06,6.310E-06,1.122E+15
6.310E-07,1.072E+16,7.943E-07,4.786E-10,7.943E-10,6.575E-16,1.445E-08,2.042E-07,2.512E+14
1.738E-07,7.762E+14,1.349E-08,5.754E-08,5.012E-10,2.998E-14,3.802E-06,1.000E-05,1.047E+15
8.710E-04,1.479E+17,1.445E-05,4.898E-08,8.710E-09,2.980E-14,5.495E-04,1.778E-05,1.230E+17
5.888E-08,2.754E+17,8.913E-07,4.074E-09,8.511E-08,4.607E-14,4.786E-07,1.905E-06,1.202E+15
5.370E-05,3.311E+14,4.266E-06,5.495E-09,1.148E-06,5.959E-13,2.344E-06,2.291E-08,9.550E+15
2.692E-07,2.138E+15,5.129E-05,7.762E-06,4.571E-10,4.010E-12,1.148E-04,1.202E-04,2.570E+16
3.020E-06,2.239E+17,3.467E-08,1.000E-08,3.467E-09,6.957E-15,7.413E-05,9.550E-04,3.890E+14
7.244E-06,1.122E+15,7.413E-07,1.413E-09,9.333E-06,4.821E-12,6.761E-08,7.244E-06,1.479E+14
2.692E-06,7.079E+17,4.677E-07,2.455E-10,8.913E-08,4.616E-14,2.754E-04,1.023E-04,3.467E+14
1.000E-03,1.000E+14,2.089E-06,7.586E-09,3.311E-09,5.629E-15,3.236E-05,3.631E-04,8.511E+17
1.950E-04,6.607E+17,7.413E-06,1.738E-08,6.918E-06,3.583E-12,1.445E-04,8.511E-05,1.122E+14
9.333E-08,1.072E+15,1.000E-03,1.000E-05,5.495E-07,5.449E-12,6.918E-08,2.042E-07,5.129E+17
3.311E-07,1.549E+16,9.120E-08,3.162E-09,6.761E-10,1.983E-15,1.259E-04,1.023E-04,1.148E+14
7.586E-07,3.311E+17,7.586E-04,1.023E-07,6.166E-10,5.318E-14,3.981E-07,5.888E-05,1.905E+14
3.981E-08,1.778E+17,2.291E-07,1.380E-07,6.026E-10,7.161E-14,1.479E-07,4.365E-08,1.349E+17
4.074E-06,8.913E+15,8.318E-05,4.898E-06,3.311E-10,2.530E-12,7.413E-06,1.349E-04,1.072E+14
1.950E-05,1.148E+16,9.120E-06,6.457E-06,8.318E-07,3.765E-12,2.512E-07,2.570E-05,3.090E+15
7.762E-08,1.047E+14,6.310E-05,6.607E-08,1.380E-08,4.126E-14,6.026E-06,5.248E-07,1.995E+16
4.786E-06,2.344E+16,2.570E-07,3.715E-08,2.455E-09,2.046E-14,2.042E-06,1.349E-06,2.042E+14
7.079E-04,2.692E+17,1.122E-05,7.762E-07,6.310E-07,7.269E-13,5.495E-05,1.202E-05,1.023E+15
4.169E-06,7.943E+14,1.698E-07,2.089E-06,6.026E-06,4.192E-12,5.888E-07,2.818E-05,6.310E+16
4.571E-05,1.072E+16,1.622E-06,1.047E-10,5.623E-06,2.905E-12,8.128E-07,2.399E-08,9.120E+17
7.413E-04,2.188E+17,1.349E-06,1.622E-07,3.020E-07,2.398E-13,6.918E-05,1.122E-06,2.344E+15
3.548E-05,9.120E+17,1.175E-04,1.995E-09,3.890E-08,2.113E-14,7.943E-08,8.511E-08,5.248E+16
4.898E-07,7.244E+16,9.550E-05,1.202E-10,1.023E-09,5.907E-16,1.622E-05,4.365E-05,7.943E+17
4.169E-07,8.913E+15,1.622E-06,1.479E-10,8.128E-07,4.199E-13,1.122E-05,5.129E-07,1.995E+16
1.175E-06,6.457E+16,5.754E-08,9.333E-09,9.550E-09,9.754E-15,3.890E-05,2.692E-04,8.710E+16
1.047E-05,6.166E+14,3.311E-06,4.571E-10,6.026E-07,3.115E-13,6.026E-06,6.607E-04,6.457E+15
1.622E-07,3.236E+15,1.820E-07,3.020E-08,5.012E-09,1.819E-14,1.950E-05,6.918E-07,6.761E+16
1.072E-05,2.291E+15,1.023E-07,8.913E-06,1.072E-07,4.659E-12,4.074E-06,7.943E-05,2.399E+14
3.981E-04,1.096E+16,3.236E-04,3.020E-08,2.951E-07,1.680E-13,5.370E-04,2.884E-08,2.344E+14
2.818E-06,1.202E+14,6.457E-06,6.761E-10,4.677E-08,2.451E-14,1.380E-07,6.761E-04,4.074E+17
2.344E-04,5.012E+17,2.512E-08,7.079E-10,2.570E-07,1.331E-13,6.607E-06,3.020E-05,5.370E+15
1.096E-08,3.162E+17,2.951E-04,2.818E-10,2.042E-09,1.200E-15,1.349E-06,2.818E-07,5.495E+15
2.188E-08,1.349E+16,4.169E-04,3.020E-08,6.761E-08,5.052E-14,7.244E-08,9.550E-07,2.951E+14
3.162E-08,9.772E+17,6.607E-06,2.951E-10,4.571E-09,2.514E-15,4.074E-08,2.884E-06,4.467E+16
2.570E-04,1.820E+16,5.129E-04,1.905E-10,4.786E-07,2.473E-13,2.630E-05,5.129E-08,9.120E+14
4.266E-08,5.370E+17,1.230E-07,3.890E-06,9.333E-08,2.058E-12,3.802E-08,8.318E-04,5.495E+15
6.026E-05,1.202E+14,2.818E-06,1.380E-08,1.479E-06,7.712E-13,1.738E-05,3.715E-08,1.445E+16
1.000E-07,8.511E+16,1.072E-07,1.585E-06,5.754E-08,8.484E-13,4.074E-04,1.413E-08,3.090E+14
6.166E-06,2.512E+16,2.630E-08,5.754E-06,1.380E-07,3.044E-12,1.585E-06,5.888E-06,1.862E+16
5.623E-05,1.950E+17,1.514E-04,6.310E-06,3.020E-08,3.275E-12,7.586E-08,1.202E-04,1.122E+17
3.236E-06,9.772E+17,1.585E-07,8.710E-07,5.370E-06,3.224E-12,2.455E-07,1.820E-04,1.122E+16
2.399E-05,1.445E+17,6.026E-07,6.918E-07,1.413E-10,3.574E-13,3.890E-05,1.549E-05,5.623E+17
7.413E-07,8.511E+16,9.333E-06,6.457E-06,4.786E-07,3.582E-12,5.888E-05,2.692E-05,1.230E+15
3.236E-07,4.074E+16,1.413E-06,2.818E-10,1.047E-06,5.410E-13,1.514E-07,2.455E-06,5.012E+14
1.585E-05,2.239E+16,1.622E-08,2.291E-09,1.023E-06,5.298E-13,3.467E-08,1.622E-04,1.514E+14
2.630E-07,6.761E+16,3.311E-07,2.818E-10,9.772E-08,5.062E-14,1.479E-06,7.762E-05,1.047E+16
9.550E-07,1.862E+16,9.772E-06,1.288E-08,2.951E-08,2.190E-14,2.399E-06,2.042E-05,1.000E+16
3.162E-06,2.455E+14,8.128E-07,4.169E-08,5.012E-07,2.804E-13,1.148E-05,6.918E-05,1.072E+17
5.754E-08,1.950E+15,3.890E-04,3.802E-07,4.266E-06,2.400E-12,3.802E-05,6.166E-07,6.310E+14
7.586E-06,4.169E+16,2.818E-06,1.000E-10,5.012E-09,2.641E-15,2.884E-06,5.370E-07,2.455E+15
1.072E-05,3.467E+16,5.248E-08,2.951E-10,9.333E-07,4.822E-13,1.318E-06,1.096E-04,3.631E+17
7.943E-06,1.175E+14,1.000E-06,3.311E-08,7.244E-07,3.913E-13,2.455E-05,4.266E-07,9.333E+16
2.344E-05,5.370E+15,3.981E-05,1.950E-06,1.288E-06,1.673E-12,1.698E-05,1.230E-06,2.512E+15
3.715E-05,5.888E+14,1.549E-04,5.370E-08,7.762E-10,2.814E-14,4.169E-08,1.995E-04,1.622E+15
1.000E-04,4.467E+15,7.079E-07,1.000E-09,2.630E-07,1.364E-13,1.549E-04,1.000E-06,3.162E+17
8.128E-05,2.455E+16,8.710E-05,1.585E-10,3.890E-09,2.091E-15,8.318E-05,1.202E-06,2.239E+17
9.333E-06,1.698E+16,6.607E-08,2.399E-07,1.479E-09,1.247E-13,1.950E-08,9.120E-07,9.120E+16
2.344E-06,1.905E+14,6.761E-06,5.495E-09,3.467E-07,1.819E-13,2.692E-06,1.660E-05,3.236E+14
4.677E-04,7.943E+14,2.630E-05,9.772E-09,5.754E-10,5.345E-15,2.818E-08,1.549E-04,1.905E+17
5.248E-04,1.000E+17,2.570E-08,1.380E-10,1.514E-07,7.825E-14,9.120E-07,1.148E-08,1.023E+16
3.090E-06,3.981E+14,1.148E-05,1.738E-06,5.754E-08,9.274E-13,1.905E-08,1.318E-06,1.349E+16
3.548E-05,6.310E+15,1.660E-04,1.514E-09,1.514E-06,7.826E-13,4.898E-04,4.677E-08,4.571E+17
1.514E-07,1.259E+15,1.023E-04,5.248E-08,2.754E-08,4.134E-14,3.467E-08,1.318E-06,5.012E+17
3.311E-08,7.244E+16,1.000E-03,2.138E-06,1.349E-09,1.105E-12,1.585E-04,1.259E-05,2.818E+14
7.413E-06,5.495E+17,1.905E-08,1.905E-07,6.026E-07,4.097E-13,1.445E-05,6.607E-04,9.550E+17
1.349E-06,5.370E+15,3.548E-08,6.918E-07,1.096E-07,4.140E-13,8.128E-06,9.772E-05,3.467E+16
8.913E-06,3.388E+14,8.318E-06,4.169E-06,1.622E-07,2.237E-12,4.786E-08,7.244E-08,3.802E+15
3.631E-06,6.166E+15,2.344E-04,3.890E-10,6.918E-07,3.576E-13,1.585E-08,3.802E-05,8.318E+16
6.607E-04,2.754E+15,2.570E-05,7.762E-10,3.388E-06,1.751E-12,1.122E-05,5.623E-07,3.981E+15
2.692E-05,5.623E+15,3.090E-06,3.090E-10,4.074E-08,2.120E-14,9.120E-08,2.399E-05,1.698E+14
2.884E-05,1.318E+17,1.096E-07,6.918E-08,3.090E-10,3.590E-14,2.188E-05,8.710E-07,6.026E+15
1.072E-07,1.230E+16,1.175E-06,7.943E-06,1.000E-10,4.103E-12,2.138E-06,2.630E-04,6.761E+14
5.129E-05,9.550E+15,5.754E-07,2.570E-07,1.259E-08,1.393E-13,4.467E-06,1.820E-04,1.738E+14
1.318E-07,2.042E+16,6.607E-05,3.162E-09,8.318E-08,4.460E-14,4.266E-07,7.586E-08,5.495E+17
7.762E-06,6.457E+15,8.128E-06,5.495E-06,1.905E-07,2.937E-12,3.802E-08,2.188E-06,2.188E+14
3.311E-08,3.020E+14,2.089E-06,3.548E-10,1.288E-06,6.656E-13,4.898E-04,1.660E-04,7.079E+17
8.710E-05,7.413E+15,3.890E-07,6.026E-10,3.467E-06,1.791E-12,4.677E-05,2.188E-08,1.318E+15
2.089E-07,7.943E+17,1.000E-05,6.026E-10,1.660E-09,1.169E-15,5.370E-07,4.786E-04,2.754E+14
6.166E-07,9.120E+16,2.042E-07,8.128E-10,1.259E-10,4.849E-16,3.631E-06,1.660E-04,1.000E+17
2.818E-06,4.467E+16,1.148E-07,4.467E-09,5.012E-10,2.566E-15,8.913E-05,1.175E-06,5.495E+15
5.129E-08,2.138E+17,1.905E-07,1.122E-09,9.120E-10,1.051E-15,9.550E-05,4.677E-06,6.761E+15
1.202E-07,2.884E+15,4.467E-04,8.913E-07,1.660E-06,1.318E-12,1.622E-04,6.457E-07,1.778E+15
3.981E-07,1.698E+14,1.660E-04,1.950E-06,1.349E-06,1.704E-12,2.239E-04,6.310E-07,7.413E+15
1.148E-05,4.467E+17,2.692E-08,1.175E-08,1.479E-09,6.833E-15,4.074E-04,8.710E-05,1.047E+14
1.000E-07,1.148E+14,1.000E-04,1.380E-06,2.512E-08,7.260E-13,3.981E-05,3.631E-04,3.311E+14
2.344E-06,1.413E+15,6.607E-06,3.467E-06,2.188E-07,1.904E-12,8.128E-06,3.890E-05,1.585E+15
6.166E-04,2.951E+15,3.311E-07,6.166E-07,7.079E-07,6.842E-13,4.786E-07,1.778E-06,3.715E+17
7.079E-05,2.630E+17,1.000E-05,2.951E-09,2.754E-08,1.575E-14,3.020E-07,8.318E-04,1.202E+17
4.898E-08,6.310E+17,1.622E-04,8.511E-06,1.820E-06,5.336E-12,1.318E-04,3.631E-06,3.236E+16
7.079E-08,4.266E+14,4.898E-07,1.380E-07,8.318E-10,7.173E-14,6.166E-08,1.288E-08,3.236E+15
7.079E-08,4.266E+14,4.898E-07,1.380E-07,8.318E-10,7.173E-14,6.166E-08,1.288E-08,3.236E+15
1.738E-08,3.236E+16,3.388E-05,2.042E-08,7.413E-07,3.935E-13,6.607E-04,2.951E-05,1.148E+16
2.138E-07,3.090E+14,4.467E-07,3.467E-09,1.259E-09,2.441E-15,3.388E-08,1.047E-06,5.754E+17
6.607E-06,9.772E+15,6.026E-07,1.349E-10,3.311E-10,2.407E-16,2.630E-08,1.862E-08,1.318E+17
1.738E-08,2.455E+14,2.089E-08,4.365E-07,7.586E-06,4.144E-12,3.388E-06,1.820E-07,3.548E+16
1.738E-08,2.455E+14,2.089E-08,4.365E-07,7.586E-06,4.144E-12,3.388E-06,1.820E-07,3.548E+16
1.047E-06,1.585E+17,5.495E-04,1.660E-10,1.202E-09,7.067E-16,2.089E-07,3.090E-05,1.479E+15
7.413E-05,2.630E+15,8.913E-06,1.023E-07,4.365E-06,2.308E-12,9.120E-08,1.514E-08,6.310E+16
3.802E-04,6.026E+16,4.365E-08,1.445E-09,5.623E-09,3.651E-15,3.890E-08,1.698E-08,1.445E+14
3.631E-06,1.778E+16,1.380E-04,4.169E-08,5.754E-06,2.994E-12,3.802E-06,3.020E-07,1.479E+16
3.311E-05,5.012E+14,1.047E-06,2.239E-10,8.710E-08,4.510E-14,3.631E-07,4.571E-08,1.950E+16
9.120E-07,5.623E+14,1.445E-08,3.236E-10,1.072E-06,5.537E-13,5.248E-06,3.715E-06,2.754E+14
2.692E-04,5.888E+14,2.291E-08,3.162E-10,2.455E-06,1.268E-12,7.079E-08,2.188E-06,3.715E+15
2.089E-07,1.820E+14,1.549E-04,8.128E-07,4.786E-07,6.671E-13,3.467E-04,6.166E-04,1.549E+14
1.122E-06,1.445E+16,4.169E-08,7.586E-09,1.514E-07,8.210E-14,1.072E-05,1.660E-04,7.943E+17
2.455E-08,1.288E+17,1.000E-05,4.266E-10,4.898E-07,2.532E-13,3.890E-06,3.162E-04,2.291E+16
1.122E-05,1.820E+15,2.188E-06,9.772E-08,1.995E-06,1.081E-12,3.020E-04,8.913E-06,4.898E+15
5.248E-07,2.188E+17,6.026E-06,3.802E-08,1.148E-07,7.895E-14,7.244E-04,4.898E-08,5.495E+15
5.623E-05,6.607E+17,1.585E-04,1.479E-10,4.266E-07,2.204E-13,3.981E-06,7.762E-04,1.862E+16
4.898E-06,3.311E+16,1.820E-08,3.090E-09,6.166E-10,1.915E-15,1.175E-06,1.413E-08,4.266E+15
1.202E-05,9.772E+16,4.898E-07,7.244E-07,1.622E-09,3.750E-13,2.884E-04,2.138E-04,1.413E+16
4.169E-07,5.129E+17,7.943E-07,4.898E-10,2.291E-10,3.713E-16,8.511E-08,8.913E-08,3.890E+15
1.202E-07,5.888E+16,7.762E-07,3.311E-07,4.074E-07,3.815E-13,1.585E-04,8.511E-06,1.047E+15
4.571E-08,4.786E+16,3.090E-07,1.288E-09,2.239E-07,1.163E-13,4.365E-05,5.888E-05,3.162E+15
5.248E-04,9.333E+16,6.607E-05,7.762E-10,3.467E-06,1.791E-12,2.089E-08,1.380E-07,4.467E+15
6.310E-05,3.388E+14,8.128E-04,1.259E-10,1.000E-06,5.166E-13,2.455E-07,2.291E-07,8.710E+14
3.388E-08,2.570E+16,4.786E-05,8.128E-10,9.333E-10,9.019E-16,1.122E-08,4.677E-06,5.495E+16
3.020E-07,6.026E+14,1.862E-05,1.380E-06,4.677E-07,9.546E-13,7.943E-04,2.239E-07,7.244E+14
2.951E-06,3.467E+15,1.995E-04,2.630E-09,6.761E-07,3.506E-13,9.333E-07,7.413E-05,3.467E+17
3.890E-05,3.236E+15,2.089E-05,2.630E-09,1.288E-07,6.790E-14,1.096E-07,4.786E-04,1.023E+15
4.365E-05,3.388E+16,4.169E-04,2.089E-10,8.128E-09,4.307E-15,5.888E-06,2.399E-08,5.623E+15
2.138E-07,1.072E+16,6.457E-07,5.495E-07,3.981E-08,3.044E-13,7.762E-05,5.248E-08,1.230E+15
3.311E-04,4.677E+16,4.898E-07,5.248E-06,5.888E-08,2.741E-12,3.467E-04,3.388E-05,1.585E+14
7.943E-06,5.888E+17,2.884E-07,6.026E-09,2.692E-09,4.503E-15,4.571E-05,2.951E-06,2.818E+17
8.128E-05,1.096E+17,1.738E-04,5.370E-07,1.122E-08,2.832E-13,1.175E-08,1.259E-04,3.162E+17
3.890E-08,4.365E+14,3.388E-06,1.175E-06,1.349E-07,6.766E-13,1.023E-05,1.778E-04,7.244E+14
7.079E-04,6.310E+15,7.762E-07,8.710E-09,4.898E-08,2.980E-14,8.318E-08,3.388E-06,3.548E+15
1.820E-06,2.455E+16,1.820E-04,5.888E-07,2.630E-08,3.178E-13,1.514E-05,4.365E-04,8.913E+14
9.120E-07,6.761E+15,1.585E-04,5.012E-10,2.344E-10,3.800E-16,6.457E-04,3.548E-07,4.786E+16
2.239E-08,6.607E+17,2.754E-07,3.236E-08,2.138E-08,2.776E-14,8.511E-06,3.162E-05,6.457E+15
6.166E-05,4.898E+17,8.128E-07,1.479E-06,2.291E-08,7.759E-13,2.399E-07,7.943E-07,4.169E+17
3.388E-08,3.631E+14,4.074E-07,2.754E-08,1.175E-07,7.492E-14,1.622E-08,1.349E-06,1.549E+16
2.042E-07,4.266E+16,2.344E-04,2.089E-09,1.122E-08,6.875E-15,2.818E-04,1.820E-04,2.188E+15
1.380E-04,2.512E+16,2.692E-07,1.349E-08,1.413E-06,7.366E-13,9.333E-05,1.778E-06,3.802E+16
2.239E-05,1.202E+16,7.762E-08,7.762E-10,1.259E-07,6.543E-14,3.548E-04,6.607E-05,1.778E+15
1.230E-08,9.772E+16,3.388E-05,4.467E-10,3.388E-08,1.773E-14,9.550E-08,1.349E-05,8.318E+15
1.288E-06,1.072E+16,5.495E-08,6.607E-06,8.710E-07,3.863E-12,1.122E-08,4.365E-05,2.138E+15
1.585E-05,1.820E+16,5.623E-04,2.188E-06,4.169E-10,1.130E-12,2.291E-04,1.698E-04,1.738E+16
9.333E-05,9.550E+17,4.898E-05,2.570E-10,8.511E-08,4.410E-14,6.166E-05,4.571E-06,3.802E+16
4.898E-08,3.548E+15,4.467E-06,1.778E-10,3.311E-06,1.711E-12,9.120E-05,1.950E-04,3.981E+14
2.138E-07,1.479E+15,4.786E-07,4.365E-07,2.291E-10,2.256E-13,1.950E-04,1.698E-06,3.890E+14
2.042E-05,7.079E+16,2.818E-06,3.548E-10,9.333E-10,6.653E-16,1.000E-04,1.288E-06,2.951E+15
8.318E-05,8.511E+16,2.089E-07,9.120E-07,9.550E-10,4.716E-13,1.349E-07,4.677E-08,1.148E+14
6.310E-04,5.129E+14,6.457E-08,3.890E-06,4.365E-09,2.012E-12,4.786E-08,2.512E-05,1.995E+17
3.715E-08,2.818E+15,1.318E-05,4.677E-06,1.660E-07,2.502E-12,2.951E-07,7.586E-05,4.365E+15
4.074E-04,8.913E+17,1.349E-06,5.495E-10,9.333E-06,4.821E-12,5.129E-08,1.072E-05,3.090E+16
1.862E-04,4.571E+16,1.148E-07,2.951E-06,1.318E-10,1.525E-12,1.995E-05,1.202E-06,2.512E+16
2.884E-04,7.943E+17,5.248E-05,1.950E-07,2.399E-10,1.008E-13,1.698E-07,2.754E-06,1.148E+15
8.128E-07,8.710E+17,1.585E-08,9.550E-06,1.349E-09,4.934E-12,6.026E-08,1.230E-08,4.266E+14
